%time,field.left_wheels,field.right_wheels
1557359751850600311,1654.0,1654.0
1557359751950561121,1650.0,1650.0
1557359752050534623,1647.0,1647.0
1557359752150507778,1644.0,1644.0
1557359752250509212,1641.0,1641.0
1557359752350577331,1638.0,1638.0
1557359752450541453,1635.0,1635.0
1557359752550559041,1632.0,1632.0
1557359752650648540,1629.0,1629.0
1557359752750636828,1625.0,1625.0
1557359752850809074,1622.0,1622.0
1557359752950717387,1619.0,1619.0
1557359753050517556,1616.0,1616.0
1557359753150537360,1613.0,1613.0
1557359753250559488,1610.0,1610.0
1557359753350569368,1607.0,1607.0
1557359753450692485,1604.0,1604.0
1557359753550693513,1600.0,1600.0
1557359753650639137,1597.0,1597.0
1557359753750661557,1594.0,1594.0
1557359753850913267,1591.0,1591.0
1557359753950640588,1588.0,1588.0
1557359754050613912,1585.0,1585.0
1557359754150566258,1582.0,1582.0
1557359754250648672,1579.0,1579.0
1557359754350591918,1575.0,1575.0
1557359754450665245,1572.0,1572.0
1557359754550588803,1569.0,1569.0
1557359754650534598,1566.0,1566.0
1557359754750531802,1563.0,1563.0
1557359754850568225,1560.0,1560.0
1557359754950570454,1557.0,1557.0
1557359755050569100,1554.0,1554.0
1557359755150580882,1550.0,1550.0
1557359755250679249,1547.0,1547.0
1557359755350668261,1544.0,1544.0
1557359755450821039,1541.0,1541.0
1557359755550740733,1538.0,1538.0
1557359755650547086,1535.0,1535.0
1557359755750545942,1532.0,1532.0
1557359755850573687,1529.0,1529.0
1557359755950755226,1525.0,1525.0
1557359756050740248,1522.0,1522.0
1557359756150724712,1519.0,1519.0
1557359756250699901,1516.0,1516.0
1557359756350697524,1513.0,1513.0
1557359756450942903,1510.0,1510.0
1557359756550681720,1507.0,1507.0
1557359756650661459,1504.0,1504.0
1557359756750581506,1500.0,1500.0
1557359756850677727,1497.0,1497.0
1557359756950622310,1494.0,1494.0
1557359757050771231,1491.0,1491.0
1557359757150590444,1488.0,1488.0
1557359757250574922,1485.0,1485.0
1557359757350580571,1482.0,1482.0
1557359757450590487,1479.0,1479.0
1557359757550615909,1475.0,1475.0
1557359757650729184,1472.0,1472.0
1557359757750638675,1469.0,1469.0
1557359757850704609,1466.0,1466.0
1557359757950697873,1463.0,1463.0
1557359758050933208,1460.0,1460.0
1557359758150751273,1457.0,1457.0
1557359758250573574,1454.0,1454.0
1557359758350580010,1450.0,1450.0
1557359758450605002,1447.0,1447.0
1557359758550611611,1444.0,1444.0
1557359758650830342,1441.0,1441.0
1557359758750755006,1438.0,1438.0
1557359758850645582,1435.0,1435.0
1557359758950729489,1432.0,1432.0
1557359759050997683,1429.0,1429.0
1557359759150705444,1425.0,1425.0
1557359759250677096,1422.0,1422.0
1557359759350621158,1419.0,1419.0
1557359759450712872,1416.0,1416.0
1557359759550657228,1413.0,1413.0
1557359759650755973,1410.0,1410.0
1557359759750597277,1407.0,1407.0
1557359759850649882,1404.0,1404.0
1557359759950588222,1400.0,1400.0
1557359760050598834,1397.0,1397.0
1557359760150626783,1394.0,1394.0
1557359760250727944,1391.0,1391.0
1557359760350660824,1388.0,1388.0
1557359760450763590,1385.0,1385.0
1557359760550721918,1382.0,1382.0
1557359760650926153,1379.0,1379.0
1557359760750601530,1375.0,1375.0
1557359760850603126,1372.0,1372.0
1557359760950601829,1369.0,1369.0
1557359761050634206,1366.0,1366.0
1557359761150638103,1363.0,1363.0
1557359761250923220,1360.0,1360.0
1557359761350802364,1357.0,1357.0
1557359761450688187,1354.0,1354.0
1557359761550760410,1350.0,1350.0
1557359761651020983,1347.0,1347.0
1557359761750778633,1344.0,1344.0
1557359761850753522,1341.0,1341.0
1557359761950665875,1338.0,1338.0
1557359762050730335,1335.0,1335.0
1557359762150679352,1332.0,1332.0
1557359762250722668,1329.0,1329.0
1557359762350620397,1325.0,1325.0
1557359762450676370,1322.0,1322.0
1557359762550627869,1319.0,1319.0
1557359762650635796,1316.0,1316.0
1557359762750638717,1313.0,1313.0
1557359762850752024,1310.0,1310.0
1557359762950682946,1307.0,1307.0
1557359763050813796,1304.0,1304.0
1557359763150758156,1300.0,1300.0
1557359763250926123,1297.0,1297.0
1557359763350630957,1294.0,1294.0
1557359763450690874,1291.0,1291.0
1557359763550633892,1288.0,1288.0
1557359763650673794,1285.0,1285.0
1557359763750694331,1282.0,1282.0
1557359763850972954,1279.0,1279.0
1557359763950812660,1275.0,1275.0
1557359764050766875,1272.0,1272.0
1557359764150708950,1269.0,1269.0
1557359764251031123,1266.0,1266.0
1557359764350760593,1263.0,1263.0
1557359764450729576,1260.0,1260.0
1557359764550665987,1257.0,1257.0
1557359764650789956,1254.0,1254.0
1557359764750703659,1250.0,1250.0
1557359764850706906,1247.0,1247.0
1557359764950663860,1244.0,1244.0
1557359765050647052,1241.0,1241.0
1557359765150649318,1238.0,1238.0
1557359765250660242,1235.0,1235.0
1557359765350725966,1232.0,1232.0
1557359765450781112,1229.0,1229.0
1557359765550715637,1225.0,1225.0
1557359765650800634,1222.0,1222.0
1557359765750785492,1219.0,1219.0
1557359765850942191,1216.0,1216.0
1557359765950689752,1213.0,1213.0
1557359766050771325,1210.0,1210.0
1557359766150694465,1207.0,1207.0
1557359766250882697,1204.0,1204.0
1557359766350721206,1200.0,1200.0
1557359766451045797,1197.0,1197.0
1557359766550835921,1194.0,1194.0
1557359766650806855,1191.0,1191.0
1557359766750743326,1188.0,1188.0
1557359766851061492,1185.0,1185.0
1557359766950791982,1182.0,1182.0
1557359767050775793,1179.0,1179.0
1557359767150696172,1175.0,1175.0
1557359767250784800,1172.0,1172.0
1557359767350735900,1169.0,1169.0
1557359767450708886,1166.0,1166.0
1557359767550774604,1163.0,1163.0
1557359767650678547,1160.0,1160.0
1557359767750685724,1157.0,1157.0
1557359767850693125,1154.0,1154.0
1557359767950728184,1150.0,1150.0
1557359768050835679,1147.0,1147.0
1557359768150744810,1144.0,1144.0
1557359768250815444,1147.0,1147.0
1557359768350808327,1150.0,1150.0
1557359768450953668,1154.0,1154.0
1557359768550882001,1157.0,1157.0
1557359768650749629,1160.0,1160.0
1557359768750690589,1163.0,1163.0
1557359768850758672,1166.0,1166.0
1557359768950746630,1169.0,1169.0
1557359769051075649,1172.0,1172.0
1557359769150871645,1175.0,1175.0
1557359769250838458,1179.0,1179.0
1557359769350770806,1182.0,1182.0
1557359769451093759,1185.0,1185.0
1557359769550821590,1188.0,1188.0
1557359769650785990,1191.0,1191.0
1557359769750755349,1194.0,1194.0
1557359769850837317,1197.0,1197.0
1557359769950782521,1200.0,1200.0
1557359770050787444,1204.0,1204.0
1557359770150728996,1207.0,1207.0
1557359770250789957,1210.0,1210.0
1557359770350731643,1213.0,1213.0
1557359770450739782,1216.0,1216.0
1557359770550839478,1219.0,1219.0
1557359770650846537,1222.0,1222.0
1557359770750902123,1225.0,1225.0
1557359770850846023,1229.0,1229.0
1557359770950842799,1232.0,1232.0
1557359771050979740,1235.0,1235.0
1557359771150723817,1238.0,1238.0
1557359771250778758,1241.0,1241.0
1557359771350717645,1244.0,1244.0
1557359771450765901,1247.0,1247.0
1557359771550782641,1250.0,1250.0
1557359771651176152,1254.0,1254.0
1557359771750899654,1257.0,1257.0
1557359771850853901,1260.0,1260.0
1557359771950797156,1263.0,1263.0
1557359772051119165,1266.0,1266.0
1557359772150855327,1269.0,1269.0
1557359772250811640,1272.0,1272.0
1557359772350753481,1275.0,1275.0
1557359772450842332,1279.0,1279.0
1557359772550903510,1282.0,1282.0
1557359772650737865,1285.0,1285.0
1557359772750741874,1288.0,1288.0
1557359772850734659,1291.0,1291.0
1557359772950736259,1294.0,1294.0
1557359773050774386,1297.0,1297.0
1557359773150814000,1300.0,1300.0
1557359773250824978,1304.0,1304.0
1557359773350804797,1307.0,1307.0
1557359773450874920,1310.0,1310.0
1557359773550866991,1313.0,1313.0
1557359773651012951,1316.0,1316.0
1557359773750751086,1319.0,1319.0
1557359773850801474,1322.0,1322.0
1557359773950755401,1325.0,1325.0
1557359774050772056,1329.0,1329.0
1557359774150806767,1332.0,1332.0
1557359774251148202,1335.0,1335.0
